order_id,customer_id,product_id,order_date,quantity,unit_price,status
O00502,C0560,P017,2023-12-28,3,2919.46,completed
O00503,C1726,P014,2024-06-30,2,522.02,completed
O00504,C0331,P037,2024-06-30,1,2824.8,completed
O00505,C1701,P036,2023-08-17,5,1548.23,completed
O00506,C1251,P021,2023-07-22,4,2132.12,completed
O00507,C1542,P029,2024-06-30,1,1167.58,completed
O00508,C0700,P030,2024-06-30,5,858.14,completed
O00509,C1324,P039,2023-08-12,1,3714.9,completed
O00510,C0847,P032,2024-06-30,3,2639.59,completed
O00511,C1104,P029,2022-07-19,2,1110.52,returned
O00512,C1695,P023,2024-06-30,1,578.76,completed
O00513,C0256,P024,2023-10-14,4,626.19,completed
O00514,C1522,P018,2024-02-03,2,1831.53,completed
O00515,C0185,P020,2023-12-14,3,3415.12,returned
O00516,C1982,P003,2024-06-30,1,3529.98,pending
O00517,C0429,P013,2022-04-17,5,3403.19,completed
O00518,C1782,P037,2024-06-30,2,2864.43,completed
O00519,C1352,P039,2024-06-30,2,3242.01,completed
O00520,C1528,P009,2023-06-29,1,1242.18,completed
O00521,C1805,P018,2024-06-20,1,1822.57,pending
O00522,C1259,P036,2024-06-30,4,1340.93,returned
O00523,C1313,P004,2024-06-30,3,2469.02,returned
O00524,C0562,P034,2024-02-19,1,799.98,completed
O00525,C1811,P004,2024-06-04,1,2509.03,returned
O00526,C0648,P026,2023-08-24,1,1264.93,pending
O00527,C1655,P015,2022-10-24,5,3539.27,completed
O00528,C1879,P013,2023-02-19,1,3226.35,completed
O00529,C0058,P028,2024-06-30,3,2890.19,completed
O00530,C1722,P016,2023-05-22,1,3545.26,completed
O00531,C1705,P022,2024-01-17,2,975.42,completed
O00532,C1589,P040,2024-06-30,1,1020.95,returned
O00533,C1186,P006,2024-06-30,5,1235.28,returned
O00534,C0642,P005,2024-06-30,3,1188.64,returned
O00535,C0113,P040,2023-08-18,2,1015.65,completed
O00536,C1146,P019,2022-07-10,3,3491.78,pending
O00537,C1541,P015,2024-02-15,3,3750.6,pending
O00538,C0022,P025,2024-06-30,1,2348.17,pending
O00539,C1269,P022,2023-06-17,2,1047.96,completed
O00540,C0930,P022,2024-05-20,2,954.15,completed
O00541,C1219,P038,2023-10-08,3,2369.85,pending
O00542,C0259,P033,2024-06-09,1,3898.67,pending
O00543,C0911,P016,2023-05-31,1,3428.61,completed
O00544,C0639,P028,2024-06-30,2,2917.51,completed
O00545,C0638,P035,2024-02-24,3,1188.48,completed
O00546,C1236,P019,2024-01-10,1,3265.3,pending
O00547,C1347,P010,2024-06-30,1,2162.21,pending
O00548,C1759,P028,2024-02-13,1,3067.49,completed
O00549,C1609,P022,2023-09-16,1,1014.9,returned
O00550,C1229,P022,2024-06-30,3,1029.84,completed
O00551,C1262,P027,2024-02-03,1,1597.45,completed
O00552,C1016,P001,2024-06-30,2,1849.45,returned
O00553,C1278,P016,2024-06-30,1,3863.45,completed
O00554,C1654,P014,2023-07-26,1,548.7,completed
O00555,C0744,P005,2024-02-17,1,1290.87,completed
O00556,C0596,P013,2024-06-30,2,3551.22,completed
O00557,C0090,P013,2023-01-08,1,3152.58,completed
O00558,C1473,P022,2024-06-30,3,976.94,completed
O00559,C0045,P017,2024-06-30,4,2746.06,completed
O00560,C0777,P008,2024-06-30,1,2611.76,returned
O00561,C0492,P024,2024-06-30,2,677.07,pending
O00562,C1806,P005,2024-06-30,1,1358.94,completed
O00563,C1628,P013,2023-01-09,2,3433.37,completed
O00564,C1228,P016,2024-06-30,4,3860.29,pending
O00565,C0388,P019,2024-02-11,3,3449.2,completed
O00566,C1290,P009,2024-06-30,3,1321.54,returned
O00567,C0429,P031,2022-07-02,3,4285.94,completed
O00568,C1042,P033,2023-12-30,1,3961.36,completed
O00569,C0660,P024,2024-06-30,2,630.16,returned
O00570,C0971,P038,2022-11-17,1,2664.08,pending
O00571,C1331,P014,2024-02-04,1,496.05,completed
O00572,C0811,P020,2023-06-05,1,3505.57,completed
O00573,C1916,P017,2023-12-18,2,2800.78,completed
O00574,C0605,P034,2024-06-30,1,829.51,returned
O00575,C1050,P022,2024-06-30,1,1013.55,returned
O00576,C0753,P021,2024-06-30,1,1835.23,returned
O00577,C0479,P005,2023-11-09,1,1192.88,pending
O00578,C1051,P006,2024-06-30,3,1237.14,completed
O00579,C0243,P024,2023-07-18,1,601.16,completed
O00580,C1383,P017,2024-06-30,1,3129.68,completed
O00581,C0391,P039,2024-06-30,5,3769.74,pending
O00582,C1869,P001,2024-06-30,3,1729.82,completed
O00583,C1604,P026,2024-06-30,3,1413.68,completed
O00584,C0967,P033,2024-06-30,5,4238.4,returned
O00585,C0467,P014,2023-09-15,1,522.48,pending
O00586,C1552,P030,2024-06-30,1,823.41,completed
O00587,C0879,P027,2024-06-30,1,1692.97,pending
O00588,C0062,P009,2024-06-17,2,1154.23,completed
O00589,C1024,P023,2024-06-30,1,541.4,returned
O00590,C1563,P035,2024-06-30,1,1278.33,pending
O00591,C1609,P009,2023-08-09,1,1318.41,completed
O00592,C1164,P039,2024-04-03,4,3529.63,returned
O00593,C0781,P026,2023-10-29,1,1331.96,returned
O00594,C0223,P037,2022-12-21,5,3094.35,completed
O00595,C0191,P007,2023-10-23,2,364.54,pending
O00596,C1001,P012,2023-02-26,1,1296.8,returned
O00597,C0582,P015,2022-10-03,1,3597.72,returned
O00598,C0118,P034,2024-04-02,1,795.38,returned
O00599,C0801,P008,2023-05-31,1,2704.28,completed
O00600,C0797,P009,2024-06-30,4,1190.36,returned
O00601,C0326,P037,2024-06-30,4,3069.07,pending
O00602,C1468,P030,2024-06-30,1,812.19,completed
O00603,C0913,P026,2024-04-25,2,1301.24,completed
O00604,C1865,P032,2024-06-30,1,2655.75,completed
O00605,C0590,P030,2024-06-30,1,931.74,completed
O00606,C0801,P012,2024-06-30,1,1152.54,pending
O00607,C1502,P030,2024-06-30,1,905.46,pending
O00608,C0196,P003,2023-03-06,1,3511.73,completed
O00609,C1808,P035,2024-06-30,1,1345.65,completed
O00610,C1862,P027,2024-06-30,5,1721.44,completed
O00611,C0157,P033,2024-05-19,3,3837.83,returned
O00612,C0338,P014,2022-12-06,2,517.95,completed
O00613,C1309,P030,2024-05-24,1,917.9,completed
O00614,C0813,P001,2023-10-14,1,1854.07,completed
O00615,C0670,P030,2024-04-30,1,820.89,pending
O00616,C1346,P029,2023-05-30,1,1196.75,completed
O00617,C0350,P039,2022-11-18,1,3371.41,pending
O00618,C1519,P011,2024-06-30,1,3784.67,completed
O00619,C0315,P023,2024-06-30,1,567.66,pending
O00620,C0443,P004,2024-06-30,3,2670.39,completed
O00621,C0800,P020,2024-06-30,1,3633.83,completed
O00622,C1582,P013,2023-10-08,4,3260.8,completed
O00623,C0410,P002,2024-06-30,1,1188.36,completed
O00624,C1681,P005,2023-09-23,1,1358.85,completed
O00625,C1483,P003,2023-10-29,1,3101.93,completed
O00626,C0661,P013,2024-06-30,2,3562.89,returned
O00627,C1923,P008,2024-06-30,1,2565.39,completed
O00628,C0356,P026,2023-10-14,2,1249.56,completed
O00629,C0940,P005,2024-02-24,2,1233.56,pending
O00630,C0756,P005,2024-01-01,4,1261.08,pending
O00631,C1024,P035,2024-04-05,3,1346.86,pending
O00632,C0352,P007,2024-04-17,2,414.67,returned
O00633,C1389,P009,2024-04-28,1,1255.21,completed
O00634,C1744,P031,2024-06-30,1,3878.44,pending
O00635,C0920,P033,2024-06-30,2,3777.9,pending
O00636,C1444,P015,2023-12-01,1,3734.02,completed
O00637,C0633,P028,2024-06-30,3,2902.77,completed
O00638,C0282,P032,2023-12-23,1,2475.18,completed
O00639,C1315,P016,2023-02-13,4,3761.22,returned
O00640,C1514,P009,2024-05-10,1,1256.85,completed
O00641,C1067,P019,2024-06-30,3,3392.43,completed
O00642,C0702,P014,2024-06-30,2,555.51,completed
O00643,C1642,P015,2024-06-30,2,3514.67,completed
O00644,C0376,P001,2024-06-30,1,1790.83,completed
O00645,C0107,P010,2024-06-30,4,2028.58,completed
O00646,C1214,P014,2024-06-30,1,485.5,returned
O00647,C0638,P013,2022-12-22,1,3153.82,completed
O00648,C0621,P037,2024-06-30,1,3092.68,completed
O00649,C1767,P006,2023-05-18,5,1130.74,returned
O00650,C0344,P029,2023-10-07,1,1157.82,returned
O00651,C1558,P031,2022-08-24,1,4126.64,completed
O00652,C1555,P039,2024-06-30,2,3517.73,completed
O00653,C0527,P030,2024-06-30,1,851.66,pending
O00654,C1242,P005,2024-05-27,1,1324.11,completed
O00655,C0317,P001,2024-06-30,1,1793.46,completed
O00656,C1007,P027,2023-08-11,4,1837.04,completed
O00657,C0787,P020,2023-07-03,2,3628.09,returned
O00658,C1813,P008,2024-05-14,1,2769.69,completed
O00659,C1563,P017,2024-04-25,3,3098.79,completed
O00660,C1044,P032,2024-06-30,2,2567.29,completed
O00661,C1334,P028,2024-06-30,2,2728.5,completed
O00662,C1888,P002,2024-03-01,2,1126.95,completed
O00663,C1240,P010,2024-03-04,1,2195.49,completed
O00664,C0026,P006,2022-09-09,2,1235.31,returned
O00665,C1447,P006,2024-06-30,2,1098.7,returned
O00666,C0340,P017,2024-06-30,2,2977.64,pending
O00667,C1349,P038,2024-06-30,1,2458.01,completed
O00668,C0224,P037,2024-06-30,3,2949.78,completed
O00669,C0551,P026,2022-10-26,2,1248.34,completed
O00670,C1672,P001,2024-01-13,1,1872.86,returned
O00671,C1076,P019,2024-06-30,2,3358.84,completed
O00672,C0382,P009,2024-06-30,1,1164.91,completed
O00673,C0923,P014,2024-05-06,1,483.87,completed
O00674,C1658,P017,2022-11-29,5,3156.74,returned
O00675,C1284,P007,2024-06-30,3,363.82,completed
O00676,C0176,P008,2024-06-30,1,2670.39,pending
O00677,C0481,P032,2023-07-23,2,2453.54,completed
O00678,C0545,P038,2022-10-27,3,2308.49,completed
O00679,C1070,P025,2023-10-01,2,2563.46,completed
O00680,C1909,P031,2024-06-30,3,4278.76,completed
O00681,C0760,P022,2024-06-30,5,1071.27,completed
O00682,C1363,P025,2024-06-30,2,2559.0,completed
O00683,C1652,P001,2024-06-30,1,1850.93,completed
O00684,C0053,P008,2024-06-30,3,2642.53,completed
O00685,C0755,P040,2024-06-30,2,1158.11,pending
O00686,C0847,P013,2024-06-30,1,3402.99,completed
O00687,C0035,P024,2024-06-30,4,679.98,completed
O00688,C1389,P015,2023-08-16,2,3525.53,pending
O00689,C1627,P023,2022-12-20,1,586.97,returned
O00690,C1349,P007,2024-06-30,2,371.79,completed
O00691,C1459,P034,2022-06-15,4,856.17,pending
O00692,C0066,P032,2024-06-30,3,2538.86,pending
O00693,C1792,P011,2024-06-30,4,3897.36,returned
O00694,C1358,P016,2024-06-30,1,3504.47,completed
O00695,C0217,P002,2024-03-05,1,1177.59,returned
O00696,C1570,P015,2024-06-30,2,3679.97,completed
O00697,C1363,P035,2024-02-15,2,1258.91,completed
O00698,C1786,P037,2024-05-07,3,3075.54,completed
O00699,C0773,P036,2023-04-20,5,1443.83,completed
O00700,C0458,P008,2023-06-30,1,2567.83,completed
O00701,C1517,P013,2023-10-25,2,3121.26,completed
O00702,C0261,P025,2023-07-15,2,2183.88,completed
O00703,C1209,P013,2024-06-07,3,3587.46,completed
O00704,C1580,P009,2024-06-30,2,1248.49,completed
O00705,C0219,P001,2024-06-30,2,1781.8,completed
O00706,C1672,P015,2023-06-27,1,3557.85,pending
O00707,C0581,P003,2023-10-03,2,3210.02,completed
O00708,C0561,P037,2024-04-28,1,3187.43,returned
O00709,C0597,P025,2024-06-30,1,2495.39,completed
O00710,C1696,P015,2023-05-01,2,3323.53,completed
O00711,C1755,P026,2024-02-05,1,1426.26,completed
O00712,C0045,P026,2024-06-30,1,1396.09,completed
O00713,C1552,P026,2024-06-30,1,1406.84,completed
O00714,C1427,P036,2023-10-11,1,1371.43,pending
O00715,C1774,P020,2023-02-03,1,3381.8,completed
O00716,C0905,P031,2024-06-30,1,3965.21,completed
O00717,C1648,P001,2024-05-03,1,1896.83,completed
O00718,C1390,P025,2023-10-16,5,2347.79,completed
O00719,C1897,P007,2022-09-29,1,383.01,completed
O00720,C0241,P022,2024-06-30,2,1096.53,returned
O00721,C0502,P008,2022-12-31,1,2735.48,pending
O00722,C1955,P025,2023-09-14,3,2565.11,completed
O00723,C1593,P025,2023-09-24,1,2434.89,completed
O00724,C0024,P008,2022-07-30,1,2735.74,pending
O00725,C0461,P038,2023-12-09,2,2523.13,completed
O00726,C1421,P038,2022-07-19,1,2487.36,returned
O00727,C0612,P009,2024-06-30,1,1141.31,pending
O00728,C0379,P002,2023-04-08,1,1157.68,pending
O00729,C1001,P034,2023-04-05,3,823.54,completed
O00730,C1544,P008,2023-06-26,1,2784.58,completed
O00731,C0011,P029,2023-11-18,3,1068.1,completed
O00732,C1178,P011,2024-06-30,1,3486.37,completed
O00733,C0174,P033,2023-07-29,1,4247.87,completed
O00734,C0867,P001,2024-06-30,1,1661.29,pending
O00735,C1853,P035,2024-06-30,1,1276.31,completed
O00736,C1071,P039,2023-03-26,2,3323.73,completed
O00737,C1358,P016,2024-06-30,1,3487.2,completed
O00738,C1961,P039,2024-04-05,2,3539.75,completed
O00739,C0264,P028,2024-05-18,1,2734.32,returned
O00740,C1331,P026,2024-06-13,1,1454.81,returned
O00741,C1926,P010,2024-01-05,2,2009.32,completed
O00742,C1297,P013,2024-02-04,2,3362.82,pending
O00743,C1239,P027,2022-09-01,3,1655.99,returned
O00744,C0777,P039,2023-07-31,1,3357.83,pending
O00745,C0226,P036,2024-06-30,1,1418.38,completed
O00746,C0744,P018,2024-06-30,1,1857.07,completed
O00747,C0021,P025,2022-08-04,5,2268.85,completed
O00748,C1604,P012,2024-05-28,2,1289.74,pending
O00749,C1683,P007,2024-06-30,2,397.15,completed
O00750,C1130,P039,2024-01-16,1,3232.17,completed
O00751,C1939,P012,2024-06-30,1,1263.28,pending
O00752,C1130,P026,2024-06-30,1,1275.0,completed
O00753,C1407,P010,2023-09-26,2,2034.57,pending
O00754,C1507,P004,2023-03-15,4,2599.36,completed
O00755,C1449,P039,2024-06-02,1,3463.97,returned
O00756,C0725,P033,2024-02-14,1,4239.12,pending
O00757,C1929,P020,2023-12-08,2,3337.28,completed
O00758,C0833,P006,2024-06-30,2,1077.66,completed
O00759,C1936,P011,2024-03-13,2,3385.03,completed
O00760,C1135,P001,2024-06-30,5,1771.16,pending
O00761,C1910,P031,2024-01-01,1,4333.86,pending
O00762,C1430,P026,2023-06-22,1,1288.77,completed
O00763,C1463,P035,2024-06-30,2,1208.27,pending
O00764,C1401,P003,2024-06-30,2,3562.29,pending
O00765,C1851,P012,2023-03-21,1,1282.62,pending
O00766,C0724,P028,2024-05-26,1,2695.31,completed
O00767,C0693,P016,2024-06-30,3,3912.94,completed
O00768,C0595,P031,2023-01-27,1,4011.77,pending
O00769,C0807,P020,2024-06-30,4,3843.18,pending
O00770,C1692,P030,2024-01-08,4,932.55,completed
O00771,C0729,P040,2022-05-28,1,1056.85,completed
O00772,C0011,P012,2023-04-22,1,1118.89,returned
O00773,C1008,P006,2024-06-30,2,1231.87,returned
O00774,C0254,P001,2023-08-25,1,1838.81,completed
O00775,C0964,P024,2024-06-18,1,624.53,completed
O00776,C1099,P007,2023-12-25,5,394.39,returned
O00777,C0332,P023,2022-09-02,2,504.63,completed
O00778,C0227,P019,2024-06-30,1,3487.68,completed
O00779,C1846,P011,2024-05-31,2,3893.44,completed
O00780,C0244,P032,2024-04-22,2,2750.91,completed
O00781,C0666,P033,2023-07-09,2,4104.17,returned
O00782,C0270,P007,2023-09-18,3,361.32,completed
O00783,C1025,P016,2022-10-15,1,3900.37,returned
O00784,C2000,P001,2024-06-30,1,1732.04,returned
O00785,C0170,P016,2023-03-23,2,3839.98,completed
O00786,C0511,P008,2024-06-30,3,2960.19,completed
O00787,C1365,P013,2024-06-30,1,3481.06,completed
O00788,C1436,P040,2024-06-30,1,1179.85,pending
O00789,C1289,P010,2024-06-30,1,2030.94,completed
O00790,C0561,P010,2022-11-18,1,2200.51,completed
O00791,C1771,P025,2022-06-04,1,2301.3,completed
O00792,C0455,P028,2024-06-30,1,2852.02,completed
O00793,C0624,P018,2023-02-15,1,1898.7,returned
O00794,C0506,P004,2023-01-04,1,2336.1,completed
O00795,C0435,P031,2024-06-26,1,4280.23,returned
O00796,C0379,P032,2022-11-02,1,2540.14,completed
O00797,C1371,P036,2023-05-29,3,1371.29,completed
O00798,C1519,P038,2024-06-30,2,2441.83,completed
O00799,C0431,P025,2024-06-30,1,2224.21,pending
O00800,C0247,P038,2022-05-11,5,2649.06,completed
O00801,C0396,P029,2024-04-30,4,1059.21,pending
O00802,C1268,P020,2023-02-19,2,3860.87,completed
O00803,C1093,P003,2023-08-15,1,3268.75,completed
O00804,C1826,P023,2024-06-30,4,544.01,completed
O00805,C1866,P005,2024-06-30,1,1284.46,pending
O00806,C1620,P011,2024-03-13,2,3745.31,completed
O00807,C0594,P037,2024-05-13,1,3257.99,completed
O00808,C1517,P032,2023-04-09,2,2780.88,completed
O00809,C0339,P033,2024-06-30,1,4128.18,returned
O00810,C1244,P014,2024-06-26,1,492.41,completed
O00811,C1213,P001,2024-05-09,4,1877.78,returned
O00812,C1032,P034,2024-06-30,1,865.14,completed
O00813,C1451,P036,2024-06-30,1,1393.44,pending
O00814,C0488,P003,2024-06-30,2,3550.15,completed
O00815,C1900,P018,2024-06-17,4,1642.61,completed
O00816,C1687,P035,2024-06-30,1,1290.94,pending
O00817,C1992,P021,2024-06-30,1,2054.74,pending
O00818,C0541,P027,2024-06-30,4,1650.05,completed
O00819,C1282,P023,2023-08-04,1,589.98,completed
O00820,C0525,P035,2022-06-07,2,1335.77,pending
O00821,C0218,P025,2024-06-30,4,2282.38,pending
O00822,C1129,P029,2023-06-15,1,1094.99,pending
O00823,C1290,P010,2024-06-30,1,2240.2,returned
O00824,C0755,P031,2023-11-11,1,3990.24,completed
O00825,C1671,P013,2022-11-15,2,3567.77,completed
O00826,C1327,P002,2024-06-30,1,1169.78,returned
O00827,C1408,P013,2024-01-14,1,3097.48,completed
O00828,C0932,P026,2024-06-30,1,1362.84,completed
O00829,C1236,P025,2023-05-06,1,2225.63,completed
O00830,C1564,P003,2024-06-30,1,3457.79,completed
O00831,C0293,P039,2024-06-30,1,3751.61,completed
O00832,C1111,P006,2024-05-05,1,1153.42,pending
O00833,C1828,P011,2024-06-30,1,3617.12,completed
O00834,C0115,P018,2023-08-09,2,1663.16,completed
O00835,C0211,P019,2024-06-30,1,3770.73,returned
O00836,C0291,P015,2024-02-20,1,3541.2,completed
O00837,C0724,P019,2024-06-30,1,3766.43,returned
O00838,C1407,P032,2022-08-12,1,2457.51,completed
O00839,C1959,P023,2022-12-29,1,533.8,completed
O00840,C1891,P003,2022-10-21,2,3139.74,pending
O00841,C0686,P012,2024-06-30,2,1146.75,completed
O00842,C1280,P023,2023-07-13,4,528.23,returned
O00843,C1356,P017,2023-07-20,3,3079.35,completed
O00844,C1616,P010,2024-02-18,3,2035.94,completed
O00845,C0800,P031,2024-04-26,3,3943.61,returned
O00846,C1966,P010,2024-01-08,1,2333.0,completed
O00847,C1572,P023,2024-03-06,1,541.81,returned
O00848,C1233,P022,2024-02-02,1,1092.28,completed
O00849,C0785,P036,2024-04-14,1,1466.73,pending
O00850,C1099,P025,2023-11-15,1,2458.68,pending
O00851,C1184,P015,2024-06-30,2,3429.66,completed
O00852,C0417,P024,2023-09-10,2,678.76,completed
O00853,C0123,P024,2024-06-30,3,669.45,completed
O00854,C0604,P010,2024-06-30,3,2177.75,returned
O00855,C0497,P015,2023-08-17,1,3373.06,completed
O00856,C0774,P028,2024-01-18,1,2940.46,pending
O00857,C0152,P039,2024-06-30,4,3222.12,completed
O00858,C0290,P016,2024-05-05,1,3743.88,returned
O00859,C0307,P031,2022-07-09,2,4376.83,completed
O00860,C0963,P022,2023-07-31,1,1042.85,completed
O00861,C0588,P010,2024-06-30,1,2209.61,pending
O00862,C1539,P033,2024-06-30,1,3882.91,returned
O00863,C1393,P036,2023-05-04,2,1401.51,pending
O00864,C1028,P015,2023-08-21,1,3384.1,completed
O00865,C1069,P009,2023-08-29,2,1208.41,completed
O00866,C0449,P012,2023-03-10,3,1309.55,pending
O00867,C1724,P030,2024-06-30,1,904.55,returned
O00868,C1695,P011,2024-06-30,1,3553.89,returned
O00869,C0399,P007,2023-03-05,1,376.08,completed
O00870,C0058,P019,2024-01-15,1,3321.91,completed
O00871,C1223,P020,2022-01-14,1,3403.86,completed
O00872,C0493,P006,2022-12-12,5,1169.25,pending
O00873,C1619,P003,2024-06-30,1,3094.16,completed
O00874,C0018,P019,2024-01-19,5,3548.48,completed
O00875,C1540,P023,2024-06-30,5,566.62,completed
O00876,C0679,P033,2024-06-30,1,4146.19,completed
O00877,C0049,P025,2024-06-30,1,2517.97,completed
O00878,C0595,P010,2022-09-08,2,2012.19,completed
O00879,C1952,P014,2023-08-06,3,534.18,completed
O00880,C1974,P034,2024-06-30,5,832.8,pending
O00881,C1906,P029,2023-06-29,3,1107.94,completed
O00882,C1277,P003,2023-07-26,4,3459.97,returned
O00883,C0490,P040,2024-06-30,2,1173.73,pending
O00884,C1286,P007,2024-06-30,3,362.35,completed
O00885,C1121,P032,2024-04-01,1,2544.12,completed
O00886,C0331,P018,2024-04-14,2,1729.32,completed
O00887,C0367,P030,2024-06-30,1,878.86,completed
O00888,C1563,P009,2024-05-01,4,1322.2,returned
O00889,C0082,P019,2024-06-30,1,3753.78,completed
O00890,C0903,P033,2023-10-18,3,4238.76,completed
O00891,C0171,P027,2024-06-30,2,1641.17,completed
O00892,C1272,P004,2024-06-30,2,2436.79,pending
O00893,C0017,P007,2023-11-10,1,363.32,returned
O00894,C1749,P015,2023-09-21,1,3561.62,completed
O00895,C0715,P030,2024-06-30,2,939.96,returned
O00896,C0224,P012,2023-05-18,2,1298.01,returned
O00897,C1574,P013,2024-06-30,1,3093.39,completed
O00898,C1238,P014,2024-06-30,2,519.14,completed
O00899,C0931,P035,2024-06-30,1,1254.41,completed
O00900,C0656,P003,2024-06-10,5,3459.99,completed
O00901,C1918,P028,2023-12-04,5,2715.14,completed
O00902,C1778,P028,2023-10-07,1,2910.12,completed
O00903,C0291,P018,2024-04-29,1,1713.51,returned
O00904,C1785,P034,2024-06-30,1,870.53,completed
O00905,C1701,P006,2023-05-21,4,1143.68,completed
O00906,C0337,P023,2024-02-23,4,546.96,pending
O00907,C1411,P028,2023-01-07,1,2936.54,returned
O00908,C1686,P036,2022-11-22,3,1481.72,completed
O00909,C1481,P038,2023-11-20,2,2422.47,completed
O00910,C0030,P030,2023-07-18,4,882.61,completed
O00911,C0233,P027,2024-06-30,1,1768.34,returned
O00912,C1932,P029,2023-03-13,2,1152.1,completed
O00913,C0448,P027,2022-09-22,2,1782.76,pending
O00914,C0774,P023,2024-06-30,1,521.12,pending
O00915,C1957,P024,2023-02-24,3,582.29,completed
O00916,C1029,P032,2022-09-21,2,2604.65,returned
O00917,C0721,P035,2024-06-30,1,1357.46,completed
O00918,C0233,P030,2024-02-24,1,836.44,pending
O00919,C0334,P028,2023-08-27,1,3006.81,returned
O00920,C1299,P040,2024-06-30,4,1164.49,completed
O00921,C0180,P006,2022-09-03,2,1178.91,returned
O00922,C0213,P040,2024-01-29,4,1021.66,returned
O00923,C1031,P003,2024-06-30,2,3501.62,completed
O00924,C0457,P036,2024-06-30,1,1386.73,returned
O00925,C1947,P023,2024-04-22,5,585.42,returned
O00926,C1860,P026,2024-06-30,1,1329.36,completed
O00927,C1040,P018,2024-06-30,4,1703.79,returned
O00928,C1379,P001,2024-03-05,4,1768.41,completed
O00929,C0054,P024,2023-07-23,3,633.81,pending
O00930,C0651,P011,2023-01-09,5,3919.6,completed
O00931,C1139,P013,2024-06-30,2,3270.88,completed
O00932,C1642,P028,2024-06-30,1,2910.39,completed
O00933,C0826,P034,2024-06-15,1,782.66,completed
O00934,C1033,P037,2023-05-22,3,3194.47,completed
