order_id,customer_id,product_id,order_date,quantity,unit_price,line_revenue,status,is_completed
O00401,C0157,P033,2024-03-19,1,3901.17,3901.17,completed,True
O00402,C0952,P037,2024-06-30,3,2955.21,8865.63,pending,False
O00403,C0168,P002,2024-06-30,1,1129.85,1129.85,completed,True
O00404,C1611,P026,2024-06-30,1,1338.52,1338.52,completed,True
O00405,C0643,P030,2024-06-30,3,875.53,2626.59,completed,True
O00406,C0700,P014,2024-06-30,1,542.02,542.02,pending,False
O00407,C0532,P007,2024-06-30,1,354.57,354.57,returned,False
O00408,C0239,P011,2024-02-24,2,3606.09,7212.18,returned,False
O00409,C1780,P039,2024-06-30,2,3376.31,6752.62,pending,False
O00410,C0739,P026,2024-03-10,3,1266.21,3798.63,completed,True
O00411,C0029,P008,2024-01-19,3,2827.65,8482.95,completed,True
O00412,C1760,P014,2023-03-15,1,491.16,491.16,completed,True
O00413,C0893,P035,2024-06-30,1,1219.86,1219.86,returned,False
O00414,C0304,P028,2023-09-18,1,2693.29,2693.29,completed,True
O00415,C1514,P029,2024-06-30,5,1132.38,5661.9,returned,False
O00416,C1199,P013,2024-06-30,1,3506.29,3506.29,returned,False
O00417,C0105,P001,2023-11-14,1,1894.35,1894.35,returned,False
O00418,C0852,P038,2024-06-30,2,2515.71,5031.42,completed,True
O00419,C0076,P026,2024-02-11,1,1376.98,1376.98,pending,False
O00420,C1916,P032,2024-06-30,1,2436.48,2436.48,completed,True
O00421,C0865,P021,2024-06-30,2,1913.63,3827.26,returned,False
O00422,C1821,P008,2024-06-30,1,2935.62,2935.62,completed,True
O00423,C0919,P028,2023-12-29,1,2749.58,2749.58,completed,True
O00424,C0962,P029,2024-06-30,1,1085.93,1085.93,completed,True
O00425,C1888,P030,2024-06-30,1,853.12,853.12,returned,False
O00426,C1966,P024,2024-05-28,3,662.58,1987.74,completed,True
O00427,C1274,P019,2024-04-28,2,3310.25,6620.5,returned,False
O00428,C0265,P013,2024-06-30,1,3324.25,3324.25,returned,False
O00429,C1932,P020,2024-03-24,1,3609.83,3609.83,completed,True
O00430,C0735,P023,2024-04-11,2,519.65,1039.3,pending,False
O00431,C0066,P022,2024-06-30,1,1038.34,1038.34,completed,True
O00432,C1151,P032,2023-05-24,1,2555.44,2555.44,completed,True
O00433,C1576,P036,2022-07-12,1,1376.23,1376.23,pending,False
O00434,C1238,P007,2024-06-30,2,411.25,822.5,returned,False
O00435,C1637,P008,2023-09-23,5,2865.7,14328.5,pending,False
O00436,C1602,P036,2022-07-08,1,1365.4,1365.4,completed,True
O00437,C1784,P024,2024-05-07,1,610.57,610.57,returned,False
O00438,C1561,P032,2024-06-30,2,2452.9,4905.8,completed,True
O00439,C0686,P008,2023-05-05,3,2713.47,8140.41,returned,False
O00440,C1576,P016,2022-06-01,3,3686.53,11059.59,completed,True
O00441,C1035,P006,2024-06-30,1,1197.47,1197.47,returned,False
O00442,C0739,P016,2024-01-07,1,3854.54,3854.54,returned,False
O00443,C1613,P009,2024-01-27,3,1211.01,3633.03,returned,False
O00444,C1840,P034,2024-02-29,3,800.02,2400.06,completed,True
O00445,C0907,P001,2024-02-23,2,1798.31,3596.62,completed,True
O00446,C0174,P021,2024-03-04,1,2076.32,2076.32,returned,False
O00447,C0126,P003,2024-06-30,2,3388.68,6777.36,pending,False
O00448,C0119,P034,2024-06-30,5,807.66,4038.3,pending,False
O00449,C1790,P021,2023-12-18,4,1829.81,7319.24,completed,True
O00450,C1844,P040,2024-06-30,4,1128.07,4512.28,returned,False
O00451,C1319,P035,2023-10-30,2,1284.71,2569.42,returned,False
O00452,C1429,P026,2023-12-06,3,1440.78,4322.34,completed,True
O00453,C0076,P022,2024-04-02,1,1055.08,1055.08,completed,True
O00454,C1066,P019,2024-06-30,1,3555.07,3555.07,completed,True
O00455,C1068,P011,2023-06-02,1,3859.26,3859.26,pending,False
O00456,C1214,P016,2024-06-30,3,3584.63,10753.89,returned,False
O00457,C1035,P004,2024-05-31,3,2442.95,7328.85,pending,False
O00458,C0726,P004,2023-08-03,3,2723.91,8171.73,returned,False
O00459,C0611,P001,2024-06-30,1,1933.7,1933.7,pending,False
O00460,C1159,P035,2024-06-30,3,1206.15,3618.45,completed,True
O00461,C0583,P037,2024-06-08,2,3131.32,6262.64,pending,False
O00462,C1511,P007,2022-12-25,1,389.78,389.78,completed,True
O00463,C0931,P010,2024-06-30,2,2274.74,4549.48,completed,True
O00464,C0189,P028,2022-11-14,4,2836.5,11346.0,returned,False
O00465,C0160,P034,2023-09-16,1,826.19,826.19,returned,False
O00466,C1786,P038,2024-06-17,1,2462.79,2462.79,returned,False
O00467,C1412,P027,2024-03-15,3,1608.38,4825.14,completed,True
O00468,C0993,P030,2024-05-23,1,911.97,911.97,pending,False
O00469,C0242,P014,2024-02-04,1,481.65,481.65,completed,True
O00470,C1934,P024,2024-06-30,4,592.8,2371.2,returned,False
O00471,C0226,P024,2023-10-30,2,584.76,1169.52,completed,True
O00472,C0242,P020,2023-03-10,5,3462.75,17313.75,returned,False
O00473,C0058,P010,2023-10-08,3,2132.32,6396.96,completed,True
O00474,C1821,P014,2024-05-02,1,541.4,541.4,completed,True
O00475,C0251,P023,2024-06-30,1,508.08,508.08,returned,False
O00476,C1174,P037,2024-06-30,1,2946.55,2946.55,returned,False
O00477,C0974,P009,2024-06-30,3,1229.2,3687.6,returned,False
O00478,C1560,P029,2024-06-30,1,1179.68,1179.68,completed,True
O00479,C1639,P040,2024-06-30,1,1045.24,1045.24,returned,False
O00480,C0695,P003,2024-06-30,5,3522.21,17611.05,completed,True
O00481,C1323,P011,2023-05-02,2,3671.91,7343.82,completed,True
O00482,C1150,P008,2024-06-30,2,2556.17,5112.34,pending,False
O00483,C1110,P004,2024-05-10,5,2550.95,12754.75,returned,False
O00484,C1030,P008,2022-12-16,2,2754.69,5509.38,completed,True
O00485,C0564,P016,2022-08-16,3,3905.82,11717.46,pending,False
O00486,C0910,P035,2024-01-07,2,1240.48,2480.96,completed,True
O00487,C1007,P022,2022-07-16,1,1004.86,1004.86,pending,False
O00488,C0650,P017,2024-06-30,1,3208.97,3208.97,pending,False
O00489,C0345,P010,2023-10-09,1,2253.68,2253.68,completed,True
O00490,C0629,P011,2024-06-30,1,3900.94,3900.94,completed,True
O00491,C0056,P020,2024-05-12,1,3472.48,3472.48,returned,False
O00492,C1829,P017,2024-06-30,1,3135.56,3135.56,completed,True
O00493,C0107,P016,2024-06-30,3,3753.99,11261.97,returned,False
O00494,C1042,P025,2024-04-27,4,2286.98,9147.92,completed,True
O00495,C0952,P027,2024-06-30,1,1576.43,1576.43,completed,True
O00496,C1872,P018,2022-10-04,2,1796.19,3592.38,completed,True
O00497,C0505,P009,2023-10-18,1,1209.68,1209.68,completed,True
O00498,C1734,P033,2024-06-30,1,4248.92,4248.92,completed,True
O00499,C1107,P016,2022-10-30,2,3656.56,7313.12,pending,False
O00500,C0926,P001,2024-04-24,3,1927.35,5782.05,pending,False
O00501,C0593,P011,2024-06-30,1,3884.68,3884.68,returned,False
O00502,C0560,P017,2023-12-28,3,2919.46,8758.38,completed,True
O00503,C1726,P014,2024-06-30,2,522.02,1044.04,completed,True
O00504,C0331,P037,2024-06-30,1,2824.8,2824.8,completed,True
O00505,C1701,P036,2023-08-17,5,1548.23,7741.15,completed,True
O00506,C1251,P021,2023-07-22,4,2132.12,8528.48,completed,True
O00507,C1542,P029,2024-06-30,1,1167.58,1167.58,completed,True
O00508,C0700,P030,2024-06-30,5,858.14,4290.7,completed,True
O00509,C1324,P039,2023-08-12,1,3714.9,3714.9,completed,True
O00510,C0847,P032,2024-06-30,3,2639.59,7918.77,completed,True
O00511,C1104,P029,2022-07-19,2,1110.52,2221.04,returned,False
O00512,C1695,P023,2024-06-30,1,578.76,578.76,completed,True
O00513,C0256,P024,2023-10-14,4,626.19,2504.76,completed,True
O00514,C1522,P018,2024-02-03,2,1831.53,3663.06,completed,True
O00515,C0185,P020,2023-12-14,3,3415.12,10245.36,returned,False
O00516,C1982,P003,2024-06-30,1,3529.98,3529.98,pending,False
O00517,C0429,P013,2022-04-17,5,3403.19,17015.95,completed,True
O00518,C1782,P037,2024-06-30,2,2864.43,5728.86,completed,True
O00519,C1352,P039,2024-06-30,2,3242.01,6484.02,completed,True
O00520,C1528,P009,2023-06-29,1,1242.18,1242.18,completed,True
O00521,C1805,P018,2024-06-20,1,1822.57,1822.57,pending,False
O00522,C1259,P036,2024-06-30,4,1340.93,5363.72,returned,False
O00523,C1313,P004,2024-06-30,3,2469.02,7407.06,returned,False
O00524,C0562,P034,2024-02-19,1,799.98,799.98,completed,True
O00525,C1811,P004,2024-06-04,1,2509.03,2509.03,returned,False
O00526,C0648,P026,2023-08-24,1,1264.93,1264.93,pending,False
O00527,C1655,P015,2022-10-24,5,3539.27,17696.35,completed,True
O00528,C1879,P013,2023-02-19,1,3226.35,3226.35,completed,True
O00529,C0058,P028,2024-06-30,3,2890.19,8670.57,completed,True
O00530,C1722,P016,2023-05-22,1,3545.26,3545.26,completed,True
O00531,C1705,P022,2024-01-17,2,975.42,1950.84,completed,True
O00532,C1589,P040,2024-06-30,1,1020.95,1020.95,returned,False
O00533,C1186,P006,2024-06-30,5,1235.28,6176.4,returned,False
O00534,C0642,P005,2024-06-30,3,1188.64,3565.92,returned,False
O00535,C0113,P040,2023-08-18,2,1015.65,2031.3,completed,True
O00536,C1146,P019,2022-07-10,3,3491.78,10475.34,pending,False
O00537,C1541,P015,2024-02-15,3,3750.6,11251.8,pending,False
O00538,C0022,P025,2024-06-30,1,2348.17,2348.17,pending,False
O00539,C1269,P022,2023-06-17,2,1047.96,2095.92,completed,True
O00540,C0930,P022,2024-05-20,2,954.15,1908.3,completed,True
O00541,C1219,P038,2023-10-08,3,2369.85,7109.55,pending,False
O00542,C0259,P033,2024-06-09,1,3898.67,3898.67,pending,False
O00543,C0911,P016,2023-05-31,1,3428.61,3428.61,completed,True
O00544,C0639,P028,2024-06-30,2,2917.51,5835.02,completed,True
O00545,C0638,P035,2024-02-24,3,1188.48,3565.44,completed,True
O00546,C1236,P019,2024-01-10,1,3265.3,3265.3,pending,False
O00547,C1347,P010,2024-06-30,1,2162.21,2162.21,pending,False
O00548,C1759,P028,2024-02-13,1,3067.49,3067.49,completed,True
O00549,C1609,P022,2023-09-16,1,1014.9,1014.9,returned,False
O00550,C1229,P022,2024-06-30,3,1029.84,3089.52,completed,True
O00551,C1262,P027,2024-02-03,1,1597.45,1597.45,completed,True
O00552,C1016,P001,2024-06-30,2,1849.45,3698.9,returned,False
O00553,C1278,P016,2024-06-30,1,3863.45,3863.45,completed,True
O00554,C1654,P014,2023-07-26,1,548.7,548.7,completed,True
O00555,C0744,P005,2024-02-17,1,1290.87,1290.87,completed,True
O00556,C0596,P013,2024-06-30,2,3551.22,7102.44,completed,True
O00557,C0090,P013,2023-01-08,1,3152.58,3152.58,completed,True
O00558,C1473,P022,2024-06-30,3,976.94,2930.82,completed,True
O00559,C0045,P017,2024-06-30,4,2746.06,10984.24,completed,True
O00560,C0777,P008,2024-06-30,1,2611.76,2611.76,returned,False
O00561,C0492,P024,2024-06-30,2,677.07,1354.14,pending,False
O00562,C1806,P005,2024-06-30,1,1358.94,1358.94,completed,True
O00563,C1628,P013,2023-01-09,2,3433.37,6866.74,completed,True
O00564,C1228,P016,2024-06-30,4,3860.29,15441.16,pending,False
O00565,C0388,P019,2024-02-11,3,3449.2,10347.6,completed,True
O00566,C1290,P009,2024-06-30,3,1321.54,3964.62,returned,False
O00567,C0429,P031,2022-07-02,3,4285.94,12857.82,completed,True
O00568,C1042,P033,2023-12-30,1,3961.36,3961.36,completed,True
O00569,C0660,P024,2024-06-30,2,630.16,1260.32,returned,False
O00570,C0971,P038,2022-11-17,1,2664.08,2664.08,pending,False
O00571,C1331,P014,2024-02-04,1,496.05,496.05,completed,True
O00572,C0811,P020,2023-06-05,1,3505.57,3505.57,completed,True
O00573,C1916,P017,2023-12-18,2,2800.78,5601.56,completed,True
O00574,C0605,P034,2024-06-30,1,829.51,829.51,returned,False
O00575,C1050,P022,2024-06-30,1,1013.55,1013.55,returned,False
O00576,C0753,P021,2024-06-30,1,1835.23,1835.23,returned,False
O00577,C0479,P005,2023-11-09,1,1192.88,1192.88,pending,False
O00578,C1051,P006,2024-06-30,3,1237.14,3711.42,completed,True
O00579,C0243,P024,2023-07-18,1,601.16,601.16,completed,True
O00580,C1383,P017,2024-06-30,1,3129.68,3129.68,completed,True
O00581,C0391,P039,2024-06-30,5,3769.74,18848.7,pending,False
O00582,C1869,P001,2024-06-30,3,1729.82,5189.46,completed,True
O00583,C1604,P026,2024-06-30,3,1413.68,4241.04,completed,True
O00584,C0967,P033,2024-06-30,5,4238.4,21192.0,returned,False
O00585,C0467,P014,2023-09-15,1,522.48,522.48,pending,False
O00586,C1552,P030,2024-06-30,1,823.41,823.41,completed,True
O00587,C0879,P027,2024-06-30,1,1692.97,1692.97,pending,False
O00588,C0062,P009,2024-06-17,2,1154.23,2308.46,completed,True
O00589,C1024,P023,2024-06-30,1,541.4,541.4,returned,False
O00590,C1563,P035,2024-06-30,1,1278.33,1278.33,pending,False
O00591,C1609,P009,2023-08-09,1,1318.41,1318.41,completed,True
O00592,C1164,P039,2024-04-03,4,3529.63,14118.52,returned,False
O00593,C0781,P026,2023-10-29,1,1331.96,1331.96,returned,False
O00594,C0223,P037,2022-12-21,5,3094.35,15471.75,completed,True
O00595,C0191,P007,2023-10-23,2,364.54,729.08,pending,False
O00596,C1001,P012,2023-02-26,1,1296.8,1296.8,returned,False
O00597,C0582,P015,2022-10-03,1,3597.72,3597.72,returned,False
O00598,C0118,P034,2024-04-02,1,795.38,795.38,returned,False
O00599,C0801,P008,2023-05-31,1,2704.28,2704.28,completed,True
O00600,C0797,P009,2024-06-30,4,1190.36,4761.44,returned,False
O00601,C0326,P037,2024-06-30,4,3069.07,12276.28,pending,False
O00602,C1468,P030,2024-06-30,1,812.19,812.19,completed,True
O00603,C0913,P026,2024-04-25,2,1301.24,2602.48,completed,True
O00604,C1865,P032,2024-06-30,1,2655.75,2655.75,completed,True
O00605,C0590,P030,2024-06-30,1,931.74,931.74,completed,True
O00606,C0801,P012,2024-06-30,1,1152.54,1152.54,pending,False
O00607,C1502,P030,2024-06-30,1,905.46,905.46,pending,False
O00608,C0196,P003,2023-03-06,1,3511.73,3511.73,completed,True
O00609,C1808,P035,2024-06-30,1,1345.65,1345.65,completed,True
O00610,C1862,P027,2024-06-30,5,1721.44,8607.2,completed,True
O00611,C0157,P033,2024-05-19,3,3837.83,11513.49,returned,False
O00612,C0338,P014,2022-12-06,2,517.95,1035.9,completed,True
O00613,C1309,P030,2024-05-24,1,917.9,917.9,completed,True
O00614,C0813,P001,2023-10-14,1,1854.07,1854.07,completed,True
O00615,C0670,P030,2024-04-30,1,820.89,820.89,pending,False
O00616,C1346,P029,2023-05-30,1,1196.75,1196.75,completed,True
O00617,C0350,P039,2022-11-18,1,3371.41,3371.41,pending,False
O00618,C1519,P011,2024-06-30,1,3784.67,3784.67,completed,True
O00619,C0315,P023,2024-06-30,1,567.66,567.66,pending,False
O00620,C0443,P004,2024-06-30,3,2670.39,8011.17,completed,True
O00621,C0800,P020,2024-06-30,1,3633.83,3633.83,completed,True
O00622,C1582,P013,2023-10-08,4,3260.8,13043.2,completed,True
O00623,C0410,P002,2024-06-30,1,1188.36,1188.36,completed,True
O00624,C1681,P005,2023-09-23,1,1358.85,1358.85,completed,True
O00625,C1483,P003,2023-10-29,1,3101.93,3101.93,completed,True
O00626,C0661,P013,2024-06-30,2,3562.89,7125.78,returned,False
O00627,C1923,P008,2024-06-30,1,2565.39,2565.39,completed,True
O00628,C0356,P026,2023-10-14,2,1249.56,2499.12,completed,True
O00629,C0940,P005,2024-02-24,2,1233.56,2467.12,pending,False
O00630,C0756,P005,2024-01-01,4,1261.08,5044.32,pending,False
O00631,C1024,P035,2024-04-05,3,1346.86,4040.58,pending,False
O00632,C0352,P007,2024-04-17,2,414.67,829.34,returned,False
O00633,C1389,P009,2024-04-28,1,1255.21,1255.21,completed,True
O00634,C1744,P031,2024-06-30,1,3878.44,3878.44,pending,False
O00635,C0920,P033,2024-06-30,2,3777.9,7555.8,pending,False
O00636,C1444,P015,2023-12-01,1,3734.02,3734.02,completed,True
O00637,C0633,P028,2024-06-30,3,2902.77,8708.31,completed,True
O00638,C0282,P032,2023-12-23,1,2475.18,2475.18,completed,True
O00639,C1315,P016,2023-02-13,4,3761.22,15044.88,returned,False
O00640,C1514,P009,2024-05-10,1,1256.85,1256.85,completed,True
O00641,C1067,P019,2024-06-30,3,3392.43,10177.29,completed,True
O00642,C0702,P014,2024-06-30,2,555.51,1111.02,completed,True
O00643,C1642,P015,2024-06-30,2,3514.67,7029.34,completed,True
O00644,C0376,P001,2024-06-30,1,1790.83,1790.83,completed,True
O00645,C0107,P010,2024-06-30,4,2028.58,8114.32,completed,True
O00646,C1214,P014,2024-06-30,1,485.5,485.5,returned,False
O00647,C0638,P013,2022-12-22,1,3153.82,3153.82,completed,True
O00648,C0621,P037,2024-06-30,1,3092.68,3092.68,completed,True
O00649,C1767,P006,2023-05-18,5,1130.74,5653.7,returned,False
O00650,C0344,P029,2023-10-07,1,1157.82,1157.82,returned,False
O00651,C1558,P031,2022-08-24,1,4126.64,4126.64,completed,True
O00652,C1555,P039,2024-06-30,2,3517.73,7035.46,completed,True
O00653,C0527,P030,2024-06-30,1,851.66,851.66,pending,False
O00654,C1242,P005,2024-05-27,1,1324.11,1324.11,completed,True
O00655,C0317,P001,2024-06-30,1,1793.46,1793.46,completed,True
O00656,C1007,P027,2023-08-11,4,1837.04,7348.16,completed,True
O00657,C0787,P020,2023-07-03,2,3628.09,7256.18,returned,False
O00658,C1813,P008,2024-05-14,1,2769.69,2769.69,completed,True
O00659,C1563,P017,2024-04-25,3,3098.79,9296.37,completed,True
O00660,C1044,P032,2024-06-30,2,2567.29,5134.58,completed,True
O00661,C1334,P028,2024-06-30,2,2728.5,5457.0,completed,True
O00662,C1888,P002,2024-03-01,2,1126.95,2253.9,completed,True
O00663,C1240,P010,2024-03-04,1,2195.49,2195.49,completed,True
O00664,C0026,P006,2022-09-09,2,1235.31,2470.62,returned,False
O00665,C1447,P006,2024-06-30,2,1098.7,2197.4,returned,False
O00666,C0340,P017,2024-06-30,2,2977.64,5955.28,pending,False
O00667,C1349,P038,2024-06-30,1,2458.01,2458.01,completed,True
O00668,C0224,P037,2024-06-30,3,2949.78,8849.34,completed,True
O00669,C0551,P026,2022-10-26,2,1248.34,2496.68,completed,True
O00670,C1672,P001,2024-01-13,1,1872.86,1872.86,returned,False
O00671,C1076,P019,2024-06-30,2,3358.84,6717.68,completed,True
O00672,C0382,P009,2024-06-30,1,1164.91,1164.91,completed,True
O00673,C0923,P014,2024-05-06,1,483.87,483.87,completed,True
O00674,C1658,P017,2022-11-29,5,3156.74,15783.7,returned,False
O00675,C1284,P007,2024-06-30,3,363.82,1091.46,completed,True
O00676,C0176,P008,2024-06-30,1,2670.39,2670.39,pending,False
O00677,C0481,P032,2023-07-23,2,2453.54,4907.08,completed,True
O00678,C0545,P038,2022-10-27,3,2308.49,6925.47,completed,True
O00679,C1070,P025,2023-10-01,2,2563.46,5126.92,completed,True
O00680,C1909,P031,2024-06-30,3,4278.76,12836.28,completed,True
O00681,C0760,P022,2024-06-30,5,1071.27,5356.35,completed,True
O00682,C1363,P025,2024-06-30,2,2559.0,5118.0,completed,True
O00683,C1652,P001,2024-06-30,1,1850.93,1850.93,completed,True
O00684,C0053,P008,2024-06-30,3,2642.53,7927.59,completed,True
O00685,C0755,P040,2024-06-30,2,1158.11,2316.22,pending,False
O00686,C0847,P013,2024-06-30,1,3402.99,3402.99,completed,True
O00687,C0035,P024,2024-06-30,4,679.98,2719.92,completed,True
O00688,C1389,P015,2023-08-16,2,3525.53,7051.06,pending,False
O00689,C1627,P023,2022-12-20,1,586.97,586.97,returned,False
O00690,C1349,P007,2024-06-30,2,371.79,743.58,completed,True
O00691,C1459,P034,2022-06-15,4,856.17,3424.68,pending,False
O00692,C0066,P032,2024-06-30,3,2538.86,7616.58,pending,False
O00693,C1792,P011,2024-06-30,4,3897.36,15589.44,returned,False
O00694,C1358,P016,2024-06-30,1,3504.47,3504.47,completed,True
O00695,C0217,P002,2024-03-05,1,1177.59,1177.59,returned,False
O00696,C1570,P015,2024-06-30,2,3679.97,7359.94,completed,True
O00697,C1363,P035,2024-02-15,2,1258.91,2517.82,completed,True
O00698,C1786,P037,2024-05-07,3,3075.54,9226.62,completed,True
O00699,C0773,P036,2023-04-20,5,1443.83,7219.15,completed,True
O00700,C0458,P008,2023-06-30,1,2567.83,2567.83,completed,True
O00701,C1517,P013,2023-10-25,2,3121.26,6242.52,completed,True
O00702,C0261,P025,2023-07-15,2,2183.88,4367.76,completed,True
O00703,C1209,P013,2024-06-07,3,3587.46,10762.38,completed,True
O00704,C1580,P009,2024-06-30,2,1248.49,2496.98,completed,True
O00705,C0219,P001,2024-06-30,2,1781.8,3563.6,completed,True
O00706,C1672,P015,2023-06-27,1,3557.85,3557.85,pending,False
O00707,C0581,P003,2023-10-03,2,3210.02,6420.04,completed,True
O00708,C0561,P037,2024-04-28,1,3187.43,3187.43,returned,False
O00709,C0597,P025,2024-06-30,1,2495.39,2495.39,completed,True
O00710,C1696,P015,2023-05-01,2,3323.53,6647.06,completed,True
O00711,C1755,P026,2024-02-05,1,1426.26,1426.26,completed,True
O00712,C0045,P026,2024-06-30,1,1396.09,1396.09,completed,True
O00713,C1552,P026,2024-06-30,1,1406.84,1406.84,completed,True
O00714,C1427,P036,2023-10-11,1,1371.43,1371.43,pending,False
O00715,C1774,P020,2023-02-03,1,3381.8,3381.8,completed,True
O00716,C0905,P031,2024-06-30,1,3965.21,3965.21,completed,True
O00717,C1648,P001,2024-05-03,1,1896.83,1896.83,completed,True
O00718,C1390,P025,2023-10-16,5,2347.79,11738.95,completed,True
O00719,C1897,P007,2022-09-29,1,383.01,383.01,completed,True
O00720,C0241,P022,2024-06-30,2,1096.53,2193.06,returned,False
O00721,C0502,P008,2022-12-31,1,2735.48,2735.48,pending,False
O00722,C1955,P025,2023-09-14,3,2565.11,7695.33,completed,True
O00723,C1593,P025,2023-09-24,1,2434.89,2434.89,completed,True
O00724,C0024,P008,2022-07-30,1,2735.74,2735.74,pending,False
O00725,C0461,P038,2023-12-09,2,2523.13,5046.26,completed,True
O00726,C1421,P038,2022-07-19,1,2487.36,2487.36,returned,False
O00727,C0612,P009,2024-06-30,1,1141.31,1141.31,pending,False
O00728,C0379,P002,2023-04-08,1,1157.68,1157.68,pending,False
O00729,C1001,P034,2023-04-05,3,823.54,2470.62,completed,True
O00730,C1544,P008,2023-06-26,1,2784.58,2784.58,completed,True
O00731,C0011,P029,2023-11-18,3,1068.1,3204.3,completed,True
O00732,C1178,P011,2024-06-30,1,3486.37,3486.37,completed,True
